wavelength,high_mean,low_mean,high_std,low_std,signature
400,0.06351343004287689,0.06730243029114905,0.011279674132443324,0.01243082279158215,-0.0037890002482721535
402,0.06805588581832132,0.06972594806080258,0.009914365491080669,0.011979801938745538,-0.0016700622424812572
404,0.07258848540559862,0.07176762171176924,0.009228065499154534,0.011905018608761295,0.000820863693829374
406,0.07684993277186104,0.07393153787330796,0.008935442604195126,0.011960466714278115,0.002918394898553084
408,0.07900446995520123,0.07530913745656154,0.00864852605017288,0.011897540477864019,0.0036953324986396946
410,0.0795211213880613,0.07587791960303818,0.00873451318530108,0.012010126946351552,0.0036432017850231285
412,0.08021772257761252,0.0766638320102262,0.008738132132319276,0.011977812027897893,0.0035538905673863225
414,0.08239534522074608,0.07824157774612948,0.008765474754531084,0.012174007558394935,0.004153767474616599
416,0.08405505637883025,0.0795270736675829,0.008761536299382165,0.012285619014532593,0.0045279827112473525
418,0.08501166995262731,0.08046520684688656,0.00890275819986179,0.012523548497537455,0.00454646310574075
420,0.08426172481948971,0.08064341471255028,0.00933022233483172,0.01263188306876277,0.003618310106939429
422,0.08172357060688172,0.07923934044062635,0.009571266710535164,0.012390381720684934,0.0024842301662553745
424,0.08023330091429524,0.07849904445365387,0.009761562081826743,0.012348432761619016,0.0017342564606413757
426,0.0793080749879614,0.0775254043551373,0.009620020696254016,0.0124184799474126,0.0017826706328240988
428,0.07951223450946161,0.07770717938746668,0.009645758166344436,0.012523061370193754,0.001805055121994928
430,0.07894941207853143,0.07719069610984926,0.009496392243067345,0.012555892833581448,0.0017587159686821702
432,0.0796226789013004,0.07775896406102617,0.00955797994663121,0.012609310985178734,0.0018637148402742276
434,0.0799539976573473,0.0780302230189923,0.009630694583634908,0.01261343419959207,0.001923774638354997
436,0.08079520833421522,0.0785286151200652,0.009538126990628377,0.012699480795424803,0.0022665932141500145
438,0.08196546273019258,0.07924829290282631,0.009484764485975915,0.012777680740500001,0.0027171698273662642
440,0.08245065611815426,0.07921428687708838,0.009242788319327849,0.012622082017581155,0.0032363692410658784
442,0.083635198365263,0.08001477700705428,0.009205201476501173,0.012679013611747602,0.0036204213582087114
444,0.08411013908207242,0.08023187895670146,0.009203930125235767,0.01256775719375344,0.003878260125370958
446,0.0852814175756511,0.08105269809625712,0.009171662145751769,0.012620765603495275,0.004228719479393975
448,0.08601497831455879,0.08149880341048941,0.009133547302382966,0.012578589207653878,0.004516174904069373
450,0.08662009884181308,0.08182071753977155,0.009143847310729257,0.012616320807589112,0.004799381302041536
452,0.08726962494818248,0.08222303833773387,0.00916435208135761,0.012640335253852242,0.005046586610448614
454,0.08796546344283296,0.08258779052849821,0.009180362180628036,0.01270667159345317,0.005377672914334747
456,0.088999477373478,0.08339880485667193,0.009263845764721623,0.012805553907836657,0.005600672516806071
458,0.08956123434768724,0.0838438095307267,0.00938862644767142,0.012759414972851676,0.00571742481696054
460,0.09044679641623746,0.08464407462073444,0.009481488417506685,0.012855092828528692,0.005802721795503021
462,0.09074651731866556,0.0848706003407596,0.009504721217180717,0.012884406530730924,0.0058759169779059595
464,0.09154436928139754,0.08560787920023495,0.009596499145391041,0.012926585578002955,0.005936490081162593
466,0.09221843828223944,0.08625338974107648,0.009668375608121694,0.012969336677911671,0.005965048541162962
468,0.0926113082851887,0.08662987587233423,0.00973183341949152,0.013023855406820077,0.005981432412854468
470,0.09340979438888558,0.08732824320720871,0.009821033072041869,0.013102422203558948,0.0060815511816768725
472,0.09364208091722075,0.08749308666619816,0.009879845308060567,0.013179352118739739,0.006148994251022583
474,0.09446906484957825,0.08833415736006602,0.009998036386418583,0.013270034945114174,0.006134907489512231
476,0.09435758850618577,0.08830391524531823,0.010039748660499996,0.01333583170961123,0.0060536732608675314
478,0.09482678144260111,0.08880357510823676,0.010122470292226292,0.013326716745789516,0.006023206334364345
480,0.09528710965557123,0.0892434969358722,0.010167656161429013,0.013308725148114568,0.006043612719699026
482,0.09557254518293164,0.08943301065150124,0.010340675885602666,0.013335030596130715,0.006139534531430402
484,0.09610673925683781,0.08995649078538963,0.010506304819671835,0.013390815307811041,0.006150248471448183
486,0.09623349224525533,0.09023626129323693,0.010561513023454499,0.013445077841477662,0.005997230952018401
488,0.09715112146625171,0.0911431361762301,0.010679805282750369,0.013569841037104301,0.006007985290021611
490,0.09758671462667669,0.09148232859406656,0.010774741259256633,0.013604940688157556,0.006104386032610126
492,0.09853213657148659,0.0922926613360431,0.010896680760651974,0.013725476294703403,0.006239475235443492
494,0.09929753450744022,0.0928968106193795,0.011018482198127755,0.01384909080039289,0.006400723888060719
496,0.10010985939910716,0.09360720998676214,0.011135298168177984,0.013945889407660696,0.0065026494123450185
498,0.10104461321132381,0.09437099349039722,0.01125549248057728,0.014018579135369426,0.006673619720926588
500,0.10172289532064341,0.09489942610812058,0.011312687217610088,0.014111530698063071,0.006823469212522831
502,0.10292071392627217,0.0958959544795992,0.011412834336286424,0.014240306941531626,0.007024759446672968
504,0.10354263174093363,0.09633199130625951,0.011567241469320937,0.014365212442518023,0.00721064043467412
506,0.10463670659365261,0.09716575120618985,0.011659994503470605,0.014463354902229117,0.007470955387462758
508,0.1054436384624541,0.09770915300663187,0.011752083206791058,0.014485053285758156,0.0077344854558222265
510,0.10622001089168581,0.09826402217494108,0.011807498245061077,0.014561960399929758,0.00795598871674473
512,0.10709273196372493,0.09881091139192576,0.011867842728507803,0.01465416892455644,0.008281820571799173
514,0.1076925812588916,0.0990794040110353,0.011921478899522846,0.014773163384261634,0.008613177247856305
516,0.10881063381346806,0.0998663618477103,0.011989122661124079,0.014886684032234393,0.008944271965757755
518,0.10936370136350758,0.10019400846557729,0.012038846772529829,0.014987919729036112,0.009169692897930293
520,0.11028685260281926,0.1010375857025367,0.01217230718102823,0.015127331285462562,0.009249266900282563
522,0.1110485882457193,0.10163190685359708,0.01228854522425628,0.015270738257177717,0.00941668139212222
524,0.11240954158741538,0.10259571785397427,0.01238513749753466,0.015412280088378544,0.009813823733441113
526,0.11358884175698672,0.1033907517098723,0.012457040138028348,0.015516750917150346,0.010198090047114416
528,0.11442651483950099,0.10400079003522991,0.012572007491294366,0.015608876075806712,0.010425724804271078
530,0.11534805266546605,0.1048506742758323,0.012708604736819342,0.015709524586616376,0.010497378389633744
532,0.11569699061243667,0.10518497414915441,0.012781028751937765,0.015804705656849324,0.010512016463282259
534,0.11690285195306652,0.10631918892082953,0.012883161351639043,0.015871166608322065,0.010583663032236984
536,0.11759243161503759,0.10694955492042486,0.012984971710109604,0.015879599687475234,0.010642876694612724
538,0.11861016497749731,0.10783489771592016,0.013085671443938062,0.015992356708001053,0.010775267261577154
540,0.11932884404067194,0.1084496532627517,0.013161833429271737,0.0160807419310529,0.010879190777920239
542,0.12011383151385906,0.10910953181390398,0.013173898310433863,0.016126712809432772,0.011004299699955075
544,0.12105396003924765,0.10990039972774467,0.013177471071939239,0.01614828251014131,0.011153560311502983
546,0.121518234997022,0.11024855501352336,0.013282372597125365,0.016193525186947094,0.011269679983498634
548,0.12255901230784097,0.11112918822524326,0.01333040032888286,0.016218577336995013,0.011429824082597712
550,0.12301678790945844,0.11133848838019991,0.013356946033456798,0.016247193580005294,0.011678299529258529
552,0.12387031034346409,0.11205497689348111,0.013424140095689605,0.01629358373528554,0.011815333449982979
554,0.12439790796834706,0.11242881004709565,0.013469350825653814,0.016345874664292968,0.011969097921251406
556,0.125047063284398,0.11293643858111188,0.013543607039982699,0.01643279910145425,0.01211062470328611
558,0.12575886915048382,0.11352619541411131,0.01361619370542531,0.01652725743946392,0.012232673736372504
560,0.12634098358182685,0.11392986195255518,0.013683868721692253,0.01663442225236956,0.012411121629271674
562,0.1272877913576836,0.11468304259630221,0.013776764092102928,0.016748466698842442,0.012604748761381374
564,0.12760131278034964,0.11474046930672933,0.013905088594190278,0.016796136705488292,0.012860843473620306
566,0.12834000906703322,0.11527734456405873,0.013954814922154184,0.016889737937946955,0.013062664502974483
568,0.12872463726651892,0.11551284728803765,0.013972004315291432,0.01694940427261056,0.01321178997848127
570,0.12915213964514838,0.11579553232727323,0.01403728071071055,0.01703605839293129,0.01335660731787515
572,0.12954882644274943,0.11603930438731669,0.01410854487849322,0.017141769959952733,0.013509522055432738
574,0.1297923011472063,0.11604096282867943,0.014153102773972692,0.01720660187890952,0.013751338318526873
576,0.13035991902334695,0.11633639863812842,0.014166802024146437,0.01726642017007758,0.014023520385218535
578,0.13029126549673628,0.11597644606561969,0.014146735178510037,0.017300420476554994,0.014314819431116593
580,0.13078410455339282,0.11617410489703665,0.014165934032984268,0.017378709868814714,0.014609999656356162
582,0.13067639773803924,0.11582997139915384,0.014148971887370302,0.017417858234778486,0.014846426338885402
584,0.13095988647781664,0.1158590777715384,0.014136840709522336,0.01744858108463273,0.015100808706278251
586,0.13110896926878693,0.11579744108956692,0.014131754163883722,0.0174746569934434,0.015311528179220005
588,0.13113334127015266,0.11566841591493415,0.014143374592669978,0.017509911012008002,0.015464925355218512
590,0.13146706201122127,0.11585044728813694,0.014182993860935834,0.01754775005537076,0.01561661472308433
592,0.13139081506385916,0.11552875808264768,0.014164921232414491,0.017557566695785242,0.015862056981211486
594,0.1318552692048795,0.11582643255217194,0.014163247081828704,0.017576275579602268,0.01602883665270756
596,0.13169621154277056,0.11554550414763166,0.01413608503592386,0.01759204218505159,0.016150707395138894
598,0.13209296403048115,0.11581444357850135,0.014130052675707808,0.017601169400194936,0.016278520451979805
600,0.13233799449547376,0.11598974811387178,0.014149199482569918,0.017612872927058314,0.016348246381601983
602,0.13267057197838492,0.11625709010562675,0.014158946009944223,0.01757439077969538,0.016413481872758165
604,0.13336841113879574,0.11684605887084124,0.014195725081123786,0.017563513698178306,0.01652235226795451
606,0.1334731599447191,0.11678866712327757,0.01424370419065608,0.01759652526534256,0.01668449282144152
608,0.13447153263700945,0.11763401283145689,0.014318857771615994,0.017624401431392135,0.016837519805552564
610,0.13489451884088097,0.1179931054945909,0.014397937738832167,0.017627312709309652,0.01690141334629007
612,0.13565910527730785,0.11873325251094177,0.014512337026622376,0.017665865793680822,0.016925852766366073
614,0.13610679571425577,0.11918375907707869,0.014611551427056732,0.017696025205461624,0.016923036637177077
616,0.13676322672780838,0.11977846144648603,0.014726268186820176,0.017758707036197984,0.016984765281322353
618,0.13759316941026534,0.12041426017187086,0.014862359896735879,0.01782723656450703,0.017178909238394477
620,0.13796336633855175,0.12061376059162782,0.014873725363548168,0.01779143116285903,0.01734960574692393
622,0.13912749375714684,0.1215076841592369,0.014953907595412765,0.017853723600857168,0.01761980959790993
624,0.13946853098951764,0.12164509498225075,0.015002658097358434,0.017919059755560515,0.017823436007266893
626,0.14031997724923143,0.12235363446350654,0.015083461460445653,0.017980658738585027,0.017966342785724884
628,0.1405440565243656,0.12246140813147016,0.015113776196223635,0.018035962468026332,0.018082648392895445
630,0.14106937159313301,0.12286743273104204,0.015208764015169405,0.018116225338887813,0.01820193886209097
632,0.14148544520675807,0.12319367282641344,0.015314615103695388,0.01818951560938045,0.01829177238034463
634,0.14172594154636775,0.12330523839753545,0.015291695696575411,0.018088522535946845,0.018420703148832304
636,0.14252249703201814,0.12387317655665706,0.015328793310436491,0.01809408165862015,0.01864932047536108
638,0.14226144928372048,0.12337096567401172,0.015499137022575637,0.018172398837536654,0.018890483609708755
640,0.14286639157980383,0.12383365944795838,0.015552462417355905,0.018246638257760767,0.019032732131845448
642,0.14244343203831542,0.1232093819830389,0.015527997485737988,0.018299397622304262,0.019234050055276522
644,0.14289807535425908,0.12343469896763705,0.015577612250250675,0.01830248790789941,0.01946337638662203
646,0.1432489300446373,0.12356821369034297,0.01561205302523539,0.01828101730396192,0.019680716354294317
648,0.1432001226003612,0.12329945387776674,0.015673060855460205,0.01836162331891838,0.019900668722594453
650,0.1435458797049594,0.12351424989534125,0.01569416534785618,0.018411883011058776,0.02003162980961816
652,0.14286714915573015,0.12251505953583423,0.015595521340606737,0.01842012919414974,0.020352089619895916
654,0.14314182164798456,0.12275588226505692,0.01559864750609831,0.018446832135930787,0.02038593938292764
656,0.14257110799418693,0.12270281193785783,0.015603308390026414,0.018358560369930704,0.0198682960563291
658,0.14274022557939742,0.122736262437398,0.01561837475347628,0.018354864417488362,0.020003963141999412
660,0.14271312103395087,0.12256539794314136,0.015622231673868454,0.018317104580636803,0.020147723090809505
662,0.1425770710645936,0.12239318439227674,0.015527227801861648,0.01827368896961685,0.020183886672316867
664,0.1428926854841336,0.12263992939582319,0.015527437398305675,0.018296635355977805,0.020252756088310425
666,0.14250159517556474,0.12219923129534555,0.015555513074917935,0.01834176237622324,0.020302363880219193
668,0.14335724195283198,0.12294048659797695,0.015659036868781846,0.01849027517917427,0.02041675535485503
670,0.14278853897431928,0.12227830363585651,0.015536287307450509,0.018553352980126742,0.020510235338462773
672,0.14380590213099206,0.1231546374890736,0.01563662536903113,0.018711919549096432,0.020651264641918465
674,0.14418911775487983,0.12344404029006496,0.015651810798066306,0.018823506096518165,0.020745077464814868
676,0.1446983485812726,0.12376164208728913,0.015763102758575228,0.018959504884957283,0.020936706493983465
678,0.14537969497197978,0.12419832115833024,0.015881875724551384,0.019072595004803412,0.02118137381364954
680,0.14531167178509846,0.12397144943705496,0.016093744533877897,0.019195722671646993,0.021340222348043503
682,0.14634896941797731,0.12475914187889518,0.01621948289131541,0.019398025394425113,0.021589827539082132
684,0.14579701820000895,0.12413995786322479,0.01611774703026294,0.01913767770253475,0.021657060336784162
686,0.1465333552575656,0.12455626350002075,0.016209198988268423,0.01924341390495409,0.021977091757544864
688,0.14619485936390808,0.12404436153873996,0.016291973364311704,0.01926995496201621,0.02215049782516812
690,0.14609066776303428,0.12385839241121012,0.016209058470104468,0.01924239353933158,0.022232275351824163
692,0.1459661952448278,0.12351714348590455,0.016158115790685806,0.019215046469838584,0.02244905175892324
694,0.14590284082951985,0.12299415974952593,0.01615866804005975,0.019226560185061452,0.022908681079993914
696,0.14667536685839433,0.12318634053548903,0.016247806588509155,0.019373579965173093,0.023489026322905296
698,0.14567516056650642,0.12209352372881246,0.016184391576620997,0.01937463776819867,0.02358163683769396
700,0.14592378120810984,0.12207424840496967,0.016131684134941822,0.019436141729323245,0.023849532803140172
702,0.14478397936511128,0.12090734111661844,0.015800824990089984,0.019289063189328607,0.023876638248492843
704,0.14447131510438202,0.12053866703739556,0.01575193103139782,0.019293905184766983,0.02393264806698646
706,0.14373815133518789,0.11991445096676133,0.01565204427301923,0.019225528989442162,0.023823700368426556
708,0.14293342331740272,0.11904448337198109,0.015538364381576523,0.01907878029340184,0.023888939945421628
710,0.14260360636810385,0.11849358674658773,0.015480926752277809,0.019045052540751187,0.024110019621516113
712,0.14144683201696776,0.11721775636311477,0.015426576771989347,0.018926057601575324,0.02422907565385299
714,0.14175233435397538,0.11698135656128071,0.015443193112238712,0.018986667896295894,0.024770977792694673
716,0.1406238780035808,0.11558490981499886,0.015386960572343057,0.018934332296712538,0.02503896818858195
718,0.1404887220076982,0.11506191104397588,0.015334967821939346,0.01896388045969577,0.025426810963722332
720,0.1394545116797753,0.11378322154519814,0.015173092807694402,0.01885580922369441,0.025671290134577154
722,0.13840727801686648,0.11277769272849227,0.015081506212266508,0.018657662033202682,0.02562958528837421
724,0.13749712019700805,0.11188688294590254,0.014970512170147762,0.018532051093509767,0.025610237251105505
726,0.13554116151853227,0.11014822951873365,0.014632064175393745,0.018273969382949885,0.025392931999798612
728,0.13464860158318,0.1090998052517803,0.014482624201640992,0.018147521163524895,0.025548796331399712
730,0.13172290109088414,0.10664368999673188,0.01412847960370555,0.017806037695441226,0.02507921109415226
732,0.1305142190604854,0.10539892516279724,0.013986926720378006,0.017678566904079835,0.02511529389768817
734,0.1286250404827408,0.10368089113032396,0.01377170624177032,0.017586624721942577,0.02494414935241683
736,0.12743512284489228,0.10275909576774396,0.013665901386217453,0.017381106737800474,0.02467602707714832
738,0.1267017598078322,0.10222240036781649,0.01361477023425244,0.017228268355581392,0.024479359440015697
740,0.12606512417535273,0.10147711807086979,0.013384348308552611,0.01697880493305807,0.024588006104482946
742,0.12629509303071898,0.10156986787695899,0.013362255018065266,0.01693546875532426,0.024725225153759994
744,0.12538076621960753,0.10067823596682768,0.013286149946188132,0.016935647629311226,0.024702530252779853
746,0.1254007808942119,0.10067058720607175,0.013307848573594128,0.016946562512080265,0.02473019368814014
748,0.12481068061090594,0.10015445612578132,0.013265856409559972,0.01686771883597079,0.024656224485124625
750,0.12477521143678452,0.10006187601420562,0.013208906433074253,0.01680669929110655,0.024713335422578905
752,0.12468237539149124,0.09987104845069326,0.01315891914457928,0.01673156397761924,0.024811326940797976
754,0.12424752271994827,0.0995451188237712,0.013142257779364468,0.016762588492375115,0.02470240389617706
756,0.12467800526583868,0.09999476191086583,0.013174081249424138,0.016782187525898738,0.02468324335497285
