wavelength,high_mean,low_mean,high_std,low_std,signature
400,0.0713152461733526,0.06516554601747607,0.00821214147795847,0.011591693809830373,0.006149700155876528
402,0.0732066499098864,0.0684159723155546,0.0083444170022223,0.010972278367209652,0.004790677594331799
404,0.07428206744681794,0.07170677398221409,0.008550891957908762,0.010658239812499467,0.0025752934646038478
406,0.07564769318224111,0.07487912334682201,0.008797217087125634,0.01054717207783406,0.0007685698354191056
408,0.07701225712387938,0.0768973775183971,0.00875560367045304,0.010467745905629003,0.00011487960548227372
410,0.07774878474005176,0.07752325025386006,0.008832846349542246,0.010560747892904331,0.00022553448619169747
412,0.0790249249435836,0.0783071407341304,0.008823455064232101,0.010429803791669199,0.00071778420945319
414,0.08057457958160055,0.08021369655272957,0.009056405765003649,0.010562748047309008,0.00036088302887098134
416,0.08150664041892444,0.08196972399484635,0.009096554422383416,0.01043987354694692,-0.0004630835759219104
418,0.08251232906668543,0.08288029080555977,0.009386481679260782,0.010560995008743192,-0.0003679617388743367
420,0.08307198506600318,0.08250587694074894,0.009569689915414265,0.010758653998173386,0.0005661081252542333
422,0.08171227266637034,0.08038848300321107,0.009707660582672464,0.010888981485407706,0.0013237896631592694
424,0.08118025833619197,0.07914655573015207,0.009795576344346935,0.011054824346018384,0.002033702606039897
426,0.08054999768856588,0.0779429609081732,0.009703119759637833,0.011331544499759405,0.002607036780392688
428,0.08094165131848524,0.07803741966857232,0.00981342854340183,0.011554942490746864,0.0029042316499129223
430,0.0804093256537367,0.07730053162311955,0.009939554879664398,0.011767913135360504,0.0031087940306171458
432,0.08109344995087883,0.07789383038337054,0.01021014777375896,0.011779775537027814,0.003199619567508291
434,0.08148900850006593,0.07815835727261555,0.010475069270829092,0.011784052017632753,0.003330651227450382
436,0.08199719949868066,0.07876182272305807,0.010387909855160896,0.011886529180093964,0.003235376775622592
438,0.0826848265217542,0.07964273033124214,0.010416425087512907,0.011997272521663497,0.0030420961905120586
440,0.08262063720992888,0.07976355762510769,0.010514624541870549,0.011918652421472794,0.00285707958482119
442,0.08342129487775604,0.08071862747097522,0.010696615214078355,0.01204279264822032,0.002702667406780823
444,0.08361702050591885,0.08108115529059169,0.010837102438351657,0.011974067051684233,0.002535865215327157
446,0.0843756494711786,0.08205550000410543,0.010962528828915935,0.012068896575378284,0.0023201494670731654
448,0.08468104600043388,0.08259676475107211,0.011077532102242441,0.012117877159035177,0.0020842812493617746
450,0.08493682214791606,0.08306604080680952,0.011178988946638898,0.01218895247717514,0.0018707813411065477
452,0.08525402401052423,0.08361992599675402,0.011288509806223234,0.012240797668162468,0.0016340980137702077
454,0.08567827251261002,0.08413292740069889,0.011340556371260458,0.01232670112044761,0.0015453451119111367
456,0.08651568095118237,0.08507616236935564,0.011496796035901282,0.012437844912924571,0.0014395185818267264
458,0.08696519037308206,0.08561101839720743,0.01171362766942266,0.012383904460097463,0.0013541719758746323
460,0.0877993322267577,0.08646112159008419,0.011872797759659283,0.01252680209832707,0.001338210636673512
462,0.08796352579833708,0.08676436907635544,0.0120081478098312,0.012615748801757951,0.001199156721981634
464,0.08871451831777293,0.08755532158533656,0.01217836092144491,0.012704138591867318,0.0011591967324363628
466,0.08937731586277965,0.08823518970633237,0.012329553186306153,0.012802009828735793,0.001142126156447279
468,0.08979380542751925,0.08872138003544164,0.012564235368402102,0.012890313900340598,0.0010724253920776083
470,0.09054669629728689,0.08950803648934054,0.012777868346943019,0.01301512001623562,0.001038659807946346
472,0.0906833219238514,0.08964216361028839,0.012928000854307578,0.013077897146995867,0.0010411583135630093
474,0.09157386479924565,0.09050118127370635,0.01312386092720584,0.013166559174235953,0.0010726835255392975
476,0.09162056605917845,0.09047507678947327,0.013200205973336359,0.013215413564265177,0.0011454892697051883
478,0.09215268470540053,0.09095643597996313,0.013368969650739382,0.013249538248246838,0.0011962487254374016
480,0.09260008576966448,0.09139191768119992,0.01352218134640595,0.013254440431816792,0.0012081680884645646
482,0.09279681327419573,0.09161745862236165,0.013680031963922966,0.013338398492533517,0.0011793546518340803
484,0.09336343067077421,0.09215950719978895,0.013865699639504452,0.013434745879852448,0.0012039234709852603
486,0.09371953040407886,0.09240990495947195,0.013986257245441794,0.013553506597984466,0.0013096254446069155
488,0.09468700358102392,0.09333093677698548,0.014218786313348088,0.01367765526299146,0.001356066804038436
490,0.09514483100154215,0.09371328281341823,0.014398540805075388,0.013719213664534234,0.001431548188123924
492,0.09604327528103894,0.0945805111223112,0.014669034551631608,0.013874119676177375,0.0014627641587277446
494,0.09670093236420362,0.0952656311453317,0.014942666927368916,0.014004902694302789,0.0014353012188719205
496,0.09741652678000004,0.09599119622983485,0.015207849701091278,0.01416695071904735,0.0014253305501651936
498,0.09821573306516687,0.09683029399691326,0.015489522550211111,0.014309061310529282,0.0013854390682536133
500,0.09883995577490731,0.09742589717249281,0.015713917832728987,0.014439715069384343,0.001414058602414503
502,0.09986342096129688,0.09851528760987052,0.015959776577351693,0.014600219205802952,0.0013481333514263616
504,0.10028848327356672,0.09906616739778042,0.016218838391230415,0.014829170317365628,0.0012223158757863062
506,0.1011518769938126,0.10001820801083718,0.01647788723554009,0.014983362736248567,0.0011336689829754276
508,0.10176427636148169,0.10066523162570329,0.016744224441314275,0.015078824929354083,0.001099044735778404
510,0.10231632816342737,0.10138106970181535,0.016969595313925598,0.015169714488162307,0.0009352584616120208
512,0.10285592465698226,0.1021149046644349,0.017168921958906683,0.015298691549240554,0.0007410199925473593
514,0.10316704687898456,0.10254400570305178,0.01740111801683124,0.015464672611731886,0.000623041175932787
516,0.10392318844500273,0.10347485270465488,0.01762508136632409,0.01562050266387249,0.0004483357403478466
518,0.10418014330775652,0.10387685740565213,0.017814315658204825,0.01578489544299275,0.00030328590210439155
520,0.10504896305083919,0.10474446580506014,0.01800376816037506,0.015955555963152335,0.0003044972457790507
522,0.10559843981637403,0.10538752701958261,0.018183097635555187,0.016205687718344887,0.00021091279679141817
524,0.10649161485652343,0.10651726635041335,0.01831612689700535,0.016453878664192137,-2.565149388991661e-05
526,0.1071779509839289,0.1074797263266688,0.01842697556528601,0.016654056698311923,-0.00030177534273989615
528,0.10778350615815749,0.10817584590973883,0.018575475610050258,0.016823394759894573,-0.00039233975158134426
530,0.10859645849953345,0.10906904240894286,0.01869393122875105,0.016972523367472507,-0.00047258390940940753
532,0.10907605572838179,0.10941944813595172,0.018832475247730462,0.017029091014266286,-0.00034339240756993406
534,0.11020553510486633,0.11062590909871475,0.018961022091976393,0.01710816691185334,-0.0004203739938484219
536,0.1108590030162131,0.11131282121869897,0.019027499985267322,0.0171990963729596,-0.00045381820248587
538,0.11173599239443133,0.11224330192574812,0.019086480650627215,0.01734287735075154,-0.0005073095313167936
540,0.1123203920517786,0.11293866780279382,0.019173029689746195,0.017507298041728566,-0.0006182757510152237
542,0.11299493655556,0.11363050329588845,0.019218715827544513,0.01756118335849705,-0.0006355667403284415
544,0.11378221225619409,0.11446589908793976,0.019254095147558437,0.017613489828503883,-0.0006836868317456751
546,0.11407393946541718,0.1148615001045662,0.019278968569312466,0.017659339860720432,-0.0007875606391490181
548,0.11493123907500027,0.11583973983447034,0.019330009399371472,0.01769950823244765,-0.0009085007594700628
550,0.11510343192841796,0.11617105223071146,0.01935611853070105,0.017862613728837653,-0.001067620302293501
552,0.11574795554557496,0.11694828576751834,0.019406401076516474,0.01798788735630374,-0.0012003302219433798
554,0.11604555345414569,0.11738111424009842,0.01947905804063956,0.01813745312154932,-0.001335560785952733
556,0.11651816427939721,0.1179604897094011,0.019594826653213736,0.01828651997201289,-0.001442325430003888
558,0.11708738539171253,0.11860691204922887,0.019701096750741096,0.0184559567565762,-0.0015195266575163402
560,0.11741195272951391,0.11907976432177052,0.01977849582468084,0.018649046004125786,-0.00166781159225661
562,0.11813549844779656,0.11989565768371883,0.01989276489860953,0.01886982508288672,-0.001760159235922279
