index,timestamp_iso,pluvio2s_precipitation_mm,valid_data
1471,2022-06-09T06:00:00,2.188,1
1472,2022-06-09T06:10:00,0.053,1
1473,2022-06-09T06:20:00,0.109,1
1474,2022-06-09T06:30:00,0.241,1
1475,2022-06-09T06:40:00,0.029,1
1476,2022-06-09T10:00:00,0.042,1
1477,2022-06-09T13:00:00,0.074,1
1478,2022-06-09T13:10:00,0.065,1
1479,2022-06-09T16:50:00,0.538,1
1480,2022-06-09T17:00:00,0.215,1
1481,2022-06-10T06:00:00,0.08,1
1482,2022-06-10T06:10:00,0.026,1
1483,2022-06-11T05:50:00,0.073,1
1484,2022-06-11T06:00:00,0.021,1
1485,2022-06-12T06:00:00,0.083,1
1486,2022-06-12T06:10:00,0.023,1
1487,2022-06-12T21:50:00,1.844,1
1488,2022-06-12T22:00:00,7.004,1
1489,2022-06-12T22:10:00,0.677,1
1490,2022-06-12T22:30:00,0.313,1
1491,2022-06-12T22:40:00,0.05,1
1492,2022-06-13T03:50:00,0.111,1
1493,2022-06-13T04:00:00,0.077,1
1494,2022-06-13T04:10:00,0.057,1
1495,2022-06-13T04:30:00,0.146,1
1496,2022-06-13T04:40:00,0.108,1
1497,2022-06-13T05:00:00,0.144,1
1498,2022-06-13T05:10:00,0.123,1
1499,2022-06-13T06:00:00,0.041,1
1500,2022-06-13T06:10:00,0.255,1
1501,2022-06-14T05:50:00,0.086,1
1502,2022-06-16T03:20:00,0.24,1
1503,2022-06-16T03:50:00,2.191,1
1504,2022-06-16T04:00:00,4.29,1
1505,2022-06-22T04:10:00,0.03,1
1506,2022-06-22T06:20:00,0.148,1
1507,2022-06-22T06:30:00,0.049,1
1508,2022-06-22T09:00:00,0.095,1
1509,2022-06-22T09:10:00,0.026,1
1510,2022-06-22T09:20:00,0.135,1
1511,2022-06-22T09:30:00,0.231,1
1512,2022-06-22T09:40:00,0.377,1
1513,2022-06-22T09:50:00,2.225,1
1514,2022-06-22T10:00:00,0.936,1
1515,2022-06-22T10:10:00,0.524,1
1516,2022-06-22T10:20:00,0.352,1
1517,2022-06-22T10:30:00,0.141,1
1518,2022-06-22T10:40:00,0.179,1
1519,2022-06-22T10:50:00,0.325,1
1520,2022-06-22T11:00:00,0.235,1
1521,2022-06-22T11:10:00,0.095,1
1522,2022-06-22T11:20:00,0.045,1
1523,2022-06-22T11:30:00,0.034,1
1524,2022-06-22T11:40:00,0.024,1
1525,2022-06-22T19:20:00,0.652,1
1526,2022-06-22T19:30:00,0.489,1
1527,2022-06-22T19:40:00,0.048,1
1528,2022-06-23T20:20:00,0.874,1
1529,2022-06-23T20:30:00,1.009,1
1530,2022-06-23T21:30:00,0.33,1
1531,2022-06-24T11:40:00,0.075,1
1532,2022-06-24T11:50:00,0.458,1
1533,2022-06-24T12:00:00,1.143,1
1534,2022-06-24T12:10:00,4.14,1
1535,2022-06-24T12:20:00,2.76,1
1536,2022-06-24T12:30:00,5.667,1
1537,2022-06-24T12:40:00,3.674,1
1538,2022-06-24T12:50:00,1.668,1
1539,2022-06-24T13:00:00,0.52,1
1540,2022-06-24T13:10:00,0.176,1
1541,2022-06-24T13:20:00,0.589,1
1542,2022-06-24T13:30:00,0.071,1
1543,2022-06-24T13:50:00,0.187,1
1544,2022-06-24T14:20:00,0.164,1
1545,2022-06-24T14:30:00,0.848,1
1546,2022-06-24T14:40:00,0.529,1
1547,2022-06-24T14:50:00,0.741,1
1548,2022-06-24T15:00:00,1.271,1
1549,2022-06-24T15:10:00,0.92,1
1550,2022-06-24T15:20:00,0.869,1
1551,2022-06-24T15:30:00,0.695,1
1552,2022-06-24T15:40:00,0.328,1
1553,2022-06-24T15:50:00,0.163,1
1554,2022-06-24T16:00:00,0.173,1
1555,2022-06-24T16:10:00,0.196,1
1556,2022-06-24T16:20:00,0.246,1
1557,2022-06-24T16:30:00,0.406,1
1558,2022-06-24T16:40:00,0.696,1
1559,2022-06-24T16:50:00,0.268,1
1560,2022-06-24T17:00:00,0.039,1
1561,2022-06-24T17:20:00,0.058,1
1562,2022-06-24T17:50:00,0.091,1
1563,2022-06-24T18:10:00,0.091,1
1564,2022-06-24T18:40:00,0.035,1
1565,2022-06-25T22:40:00,0.178,1
1566,2022-06-25T23:20:00,0.043,1
1567,2022-06-25T23:30:00,0.025,1
1568,2022-06-25T23:40:00,0.096,1
1569,2022-06-25T23:50:00,0.02,1
1570,2022-06-26T00:20:00,0.094,1
1571,2022-06-26T01:10:00,0.238,1
1572,2022-06-26T01:20:00,0.374,1
1573,2022-06-26T01:30:00,0.256,1
1574,2022-06-26T01:40:00,0.05,1
1575,2022-06-26T01:50:00,0.138,1
1576,2022-06-26T02:00:00,0.095,1
1577,2022-06-26T03:00:00,0.058,1
1578,2022-06-26T03:40:00,0.036,1
1579,2022-06-26T03:50:00,0.081,1
1580,2022-06-26T04:00:00,0.031,1
1581,2022-06-27T02:00:00,0.04,1
1582,2022-06-27T17:00:00,1.234,1
1583,2022-06-27T17:10:00,0.355,1
1584,2022-06-27T17:20:00,0.551,1
1585,2022-06-27T17:30:00,1.784,1
1586,2022-06-27T17:40:00,0.024,1
1587,2022-06-27T18:00:00,0.413,1
1588,2022-06-27T18:10:00,0.529,1
1589,2022-06-27T18:20:00,0.469,1
1590,2022-06-27T18:30:00,0.101,1
1591,2022-06-27T18:40:00,0.289,1
1592,2022-06-27T19:40:00,0.173,1
1593,2022-06-27T19:50:00,0.152,1
1594,2022-06-27T20:00:00,0.588,1
1595,2022-06-27T20:10:00,0.174,1
1596,2022-06-27T20:20:00,0.372,1
1597,2022-06-27T20:30:00,0.084,1
1598,2022-06-28T06:40:00,0.08,1
1599,2022-06-28T06:50:00,0.143,1
1600,2022-06-28T07:00:00,0.025,1
1601,2022-06-30T12:50:00,0.053,1
1602,2022-06-30T13:00:00,0.048,1
1603,2022-06-30T20:40:00,0.584,1
1604,2022-06-30T20:50:00,5.738,1
1605,2022-06-30T21:00:00,7.579,1
1606,2022-06-30T21:10:00,1.946,1
1607,2022-06-30T21:20:00,0.333,1
1608,2022-06-30T21:30:00,1.379,1
1609,2022-06-30T21:40:00,0.622,1
1610,2022-06-30T21:50:00,0.397,1
1611,2022-06-30T22:00:00,0.3,1
1612,2022-06-30T22:10:00,0.187,1
1613,2022-06-30T22:20:00,0.439,1
1614,2022-06-30T22:30:00,0.544,1
1615,2022-06-30T22:50:00,0.537,1
1616,2022-06-30T23:00:00,0.833,1
1617,2022-06-30T23:10:00,1.262,1
1618,2022-06-30T23:20:00,0.723,1
1619,2022-06-30T23:30:00,0.734,1
1620,2022-06-30T23:40:00,0.284,1
1621,2022-07-01T00:20:00,0.234,1
1622,2022-07-01T00:30:00,0.457,1
1623,2022-07-01T00:40:00,0.431,1
1624,2022-07-01T00:50:00,0.695,1
1625,2022-07-01T01:00:00,0.366,1
1626,2022-07-01T01:10:00,0.403,1
1627,2022-07-01T01:20:00,0.367,1
1628,2022-07-01T01:30:00,0.131,1
1629,2022-07-01T02:00:00,0.037,1
1630,2022-07-01T03:50:00,0.139,1
1631,2022-07-01T04:00:00,0.042,1
1632,2022-07-01T04:10:00,0.365,1
1633,2022-07-01T04:20:00,0.03,1
1634,2022-07-01T04:30:00,0.065,1
1635,2022-07-01T04:40:00,0.02,1
1636,2022-07-01T04:50:00,0.035,1
1637,2022-07-01T05:00:00,0.199,1
1638,2022-07-01T05:10:00,0.519,1
1639,2022-07-01T05:20:00,0.312,1
1640,2022-07-01T05:30:00,0.064,1
1641,2022-07-01T06:30:00,0.172,1
1642,2022-07-01T06:40:00,0.049,1
1643,2022-07-01T06:50:00,0.034,1
1644,2022-07-01T09:10:00,0.166,1
1645,2022-07-01T09:20:00,0.477,1
1646,2022-07-01T09:30:00,0.658,1
1647,2022-07-01T09:40:00,0.12,1
1648,2022-07-01T09:50:00,0.157,1
1649,2022-07-01T10:00:00,0.202,1
1650,2022-07-01T10:10:00,0.033,1
1651,2022-07-04T03:30:00,0.212,1
1652,2022-07-04T03:40:00,0.177,1
1653,2022-07-04T03:50:00,0.355,1
1654,2022-07-04T04:00:00,0.716,1
1655,2022-07-04T04:10:00,0.689,1
1656,2022-07-04T04:20:00,0.543,1
1657,2022-07-04T04:30:00,0.899,1
1658,2022-07-04T04:40:00,0.711,1
1659,2022-07-04T04:50:00,0.727,1
1660,2022-07-04T05:00:00,0.027,1
1661,2022-07-04T05:50:00,0.042,1
1662,2022-07-04T06:00:00,0.038,1
1663,2022-07-04T06:10:00,0.085,1
1664,2022-07-04T06:20:00,0.037,1
1665,2022-07-04T06:30:00,0.114,1
1666,2022-07-04T06:40:00,0.086,1
1667,2022-07-04T06:50:00,0.02,1
1668,2022-07-04T08:00:00,0.121,1
1669,2022-07-04T15:50:00,0.23,1
1670,2022-07-04T16:00:00,0.209,1
1671,2022-07-04T16:20:00,0.368,1
1672,2022-07-05T02:50:00,0.031,1
1673,2022-07-05T03:00:00,0.02,1
1674,2022-07-05T03:10:00,0.126,1
1675,2022-07-05T03:20:00,0.28,1
1676,2022-07-05T03:30:00,0.422,1
1677,2022-07-05T03:40:00,0.422,1
1678,2022-07-05T03:50:00,0.092,1
1679,2022-07-19T06:20:00,0.08,1
1680,2022-07-20T17:20:00,0.899,1
1681,2022-07-20T17:50:00,2.036,1
1682,2022-07-20T18:00:00,9.554,1
1683,2022-07-20T18:10:00,1.422,1
1684,2022-07-20T20:20:00,0.304,1
1685,2022-07-20T20:30:00,0.325,1
1686,2022-07-20T20:40:00,0.326,1
1687,2022-07-20T20:50:00,0.095,1
1688,2022-07-20T21:00:00,0.026,1
1689,2022-07-20T21:10:00,0.021,1
1690,2022-07-20T21:20:00,0.147,1
1691,2022-07-20T21:30:00,0.144,1
1692,2022-07-20T21:40:00,0.138,1
1693,2022-07-20T21:50:00,0.093,1
1694,2022-07-20T22:00:00,0.093,1
1695,2022-07-22T23:40:00,0.051,1
1696,2022-07-22T23:50:00,0.029,1
1697,2022-07-23T00:00:00,0.159,1
1698,2022-07-23T01:00:00,0.483,1
1699,2022-07-23T01:10:00,0.217,1
1700,2022-07-23T04:00:00,0.07,1
1701,2022-07-23T04:10:00,0.34,1
1702,2022-07-23T06:30:00,0.039,1
1703,2022-07-23T06:40:00,0.295,1
1704,2022-07-23T06:50:00,0.394,1
1705,2022-07-23T07:00:00,0.485,1
1706,2022-07-23T07:10:00,0.308,1
1707,2022-07-23T07:20:00,0.049,1
1708,2022-07-23T07:30:00,0.307,1
1709,2022-07-23T07:40:00,0.527,1
1710,2022-07-23T07:50:00,0.628,1
1711,2022-07-23T08:00:00,0.261,1
1712,2022-07-23T08:10:00,0.275,1
1713,2022-07-23T08:40:00,0.29,1
1714,2022-07-23T08:50:00,0.365,1
1715,2022-07-23T09:00:00,0.094,1
1716,2022-07-23T09:10:00,0.107,1
1717,2022-07-23T09:20:00,0.17,1
1718,2022-07-23T09:30:00,0.022,1
1719,2022-07-23T09:50:00,0.097,1
1720,2022-07-23T10:00:00,0.021,1
1721,2022-07-23T10:10:00,0.042,1
1722,2022-07-23T10:20:00,0.085,1
1723,2022-07-23T10:30:00,0.045,1
1724,2022-07-23T10:50:00,0.097,1
1725,2022-07-23T11:10:00,0.074,1
1726,2022-07-23T11:20:00,0.172,1
1727,2022-07-23T11:30:00,0.052,1
1728,2022-07-23T11:50:00,0.209,1
1729,2022-07-23T12:00:00,0.045,1
1730,2022-07-23T12:10:00,0.058,1
1731,2022-07-26T02:50:00,0.112,1
1732,2022-07-26T07:10:00,0.585,1
1733,2022-07-26T07:20:00,0.082,1
1734,2022-07-26T07:30:00,0.04,1
1735,2022-07-26T07:40:00,0.063,1
1736,2022-07-26T07:50:00,0.053,1
1737,2022-07-28T06:20:00,0.081,1
1738,2022-07-28T18:30:00,0.221,1
1739,2022-07-28T22:40:00,0.098,1
1740,2022-07-29T04:50:00,0.067,1
1741,2022-07-29T05:10:00,0.047,1
1742,2022-07-29T05:20:00,0.03,1
1743,2022-07-29T08:20:00,0.707,1
1744,2022-07-29T08:30:00,0.701,1
1745,2022-07-29T08:40:00,0.172,1
1746,2022-07-29T08:50:00,0.165,1
1747,2022-07-29T09:20:00,0.163,1
1748,2022-07-29T09:30:00,0.425,1
1749,2022-07-29T09:40:00,0.19,1
1750,2022-07-29T14:50:00,4.004,1
1751,2022-07-29T15:00:00,1.017,1
1752,2022-07-29T15:10:00,1.035,1
1753,2022-07-29T15:20:00,0.064,1
1754,2022-07-29T15:40:00,0.309,1
1755,2022-07-29T15:50:00,0.075,1
1756,2022-07-29T16:00:00,0.242,1
1757,2022-07-29T16:10:00,0.271,1
1758,2022-07-29T16:20:00,0.385,1
1759,2022-07-29T16:30:00,0.598,1
1760,2022-07-29T16:40:00,0.273,1
1761,2022-07-29T16:50:00,0.089,1
1762,2022-07-29T17:00:00,0.06,1
1763,2022-07-29T17:10:00,0.086,1
1764,2022-07-29T17:20:00,0.035,1
1765,2022-07-29T17:30:00,0.043,1
1766,2022-07-29T17:40:00,0.024,1
1767,2022-07-29T17:50:00,0.04,1
1768,2022-07-30T06:50:00,0.08,1
1769,2022-07-30T14:40:00,0.046,1
1770,2022-08-01T21:10:00,0.348,1
1771,2022-08-01T21:20:00,0.141,1
1772,2022-08-01T21:40:00,0.602,1
1773,2022-08-01T21:50:00,0.198,1
1774,2022-08-05T18:30:00,5.226,1
1775,2022-08-05T18:40:00,5.296,1
1776,2022-08-05T18:50:00,0.531,1
1777,2022-08-05T19:00:00,0.748,1
1778,2022-08-05T19:50:00,0.403,1
1779,2022-08-05T20:00:00,0.226,1
1780,2022-08-05T20:10:00,0.48,1
1781,2022-08-05T20:20:00,1.104,1
1782,2022-08-05T20:30:00,0.606,1
1783,2022-08-05T20:40:00,0.161,1
1784,2022-08-05T20:50:00,0.461,1
1785,2022-08-05T21:00:00,0.082,1
1786,2022-08-05T21:10:00,0.08,1
1787,2022-08-05T21:20:00,0.19,1
1788,2022-08-05T21:30:00,0.06,1
1789,2022-08-05T21:40:00,0.156,1
1790,2022-08-05T22:10:00,0.098,1
1791,2022-08-05T22:20:00,0.05,1
1792,2022-08-05T23:10:00,0.082,1
1793,2022-08-05T23:20:00,0.436,1
1794,2022-08-05T23:30:00,0.385,1
1795,2022-08-05T23:40:00,0.867,1
1796,2022-08-05T23:50:00,0.78,1
1797,2022-08-06T00:00:00,0.5,1
1798,2022-08-06T00:10:00,0.573,1
1799,2022-08-06T00:20:00,0.596,1
1800,2022-08-06T00:30:00,0.508,1
1801,2022-08-06T00:40:00,0.739,1
1802,2022-08-06T00:50:00,0.718,1
1803,2022-08-06T01:00:00,0.103,1
1804,2022-08-17T21:10:00,1.12,1
1805,2022-08-17T21:20:00,3.649,1
1806,2022-08-17T21:30:00,3.231,1
1807,2022-08-17T21:40:00,1.825,1
1808,2022-08-17T21:50:00,0.957,1
1809,2022-08-17T22:00:00,0.574,1
1810,2022-08-17T22:10:00,0.596,1
1811,2022-08-17T22:20:00,0.399,1
1812,2022-08-17T22:30:00,0.1,1
1813,2022-08-17T23:30:00,0.062,1
1814,2022-08-18T05:30:00,0.09,1
1815,2022-08-18T05:40:00,0.058,1
1816,2022-08-18T05:50:00,0.031,1
1817,2022-08-18T06:30:00,0.032,1
1818,2022-08-18T16:40:00,0.184,1
1819,2022-08-18T16:50:00,0.124,1
1820,2022-08-18T17:00:00,0.03,1
1821,2022-08-18T17:50:00,0.206,1
1822,2022-08-18T18:00:00,0.267,1
1823,2022-08-18T18:10:00,0.224,1
1824,2022-08-18T18:20:00,0.313,1
1825,2022-08-18T18:30:00,0.394,1
1826,2022-08-18T18:40:00,0.45,1
1827,2022-08-18T18:50:00,0.467,1
1828,2022-08-18T19:00:00,0.502,1
1829,2022-08-18T19:10:00,0.467,1
1830,2022-08-18T19:20:00,0.373,1
1831,2022-08-18T19:30:00,0.401,1
1832,2022-08-18T19:40:00,0.08,1
1833,2022-08-18T19:50:00,0.045,1
1834,2022-08-18T20:00:00,0.062,1
1835,2022-08-18T20:10:00,0.023,1
1836,2022-08-18T20:20:00,0.031,1
1837,2022-08-18T21:20:00,0.04,1
1838,2022-08-18T21:30:00,0.033,1
1839,2022-08-18T23:00:00,0.034,1
1840,2022-08-18T23:10:00,0.045,1
1841,2022-08-19T00:30:00,0.03,1
1842,2022-08-19T00:40:00,0.081,1
1843,2022-08-19T00:50:00,0.126,1
1844,2022-08-19T01:00:00,0.121,1
1845,2022-08-19T01:10:00,0.095,1
1846,2022-08-19T01:20:00,0.164,1
1847,2022-08-19T02:10:00,0.163,1
1848,2022-08-19T02:20:00,0.206,1
1849,2022-08-19T02:30:00,0.026,1
1850,2022-08-19T02:40:00,0.031,1
1851,2022-08-19T02:50:00,0.03,1
1852,2022-08-19T06:50:00,0.035,1
1853,2022-08-19T07:00:00,0.032,1
1854,2022-08-19T07:20:00,0.041,1
1855,2022-08-19T07:50:00,0.041,1
1856,2022-08-19T08:00:00,0.062,1
1857,2022-08-19T08:10:00,0.056,1
1858,2022-08-19T08:20:00,0.062,1
1859,2022-08-19T08:30:00,0.025,1
1860,2022-08-19T08:40:00,0.135,1
1861,2022-08-19T08:50:00,0.043,1
1862,2022-08-19T09:00:00,0.069,1
1863,2022-08-19T09:10:00,0.306,1
1864,2022-08-19T09:20:00,0.574,1
1865,2022-08-19T09:30:00,0.366,1
1866,2022-08-19T09:40:00,0.671,1
1867,2022-08-19T09:50:00,0.813,1
1868,2022-08-19T10:00:00,0.919,1
1869,2022-08-19T10:10:00,0.658,1
1870,2022-08-19T10:20:00,0.888,1
1871,2022-08-19T10:30:00,0.903,1
1872,2022-08-19T10:40:00,0.595,1
1873,2022-08-19T10:50:00,0.511,1
1874,2022-08-19T11:00:00,0.584,1
1875,2022-08-19T11:10:00,0.513,1
1876,2022-08-19T11:20:00,0.34,1
1877,2022-08-19T11:30:00,0.387,1
1878,2022-08-19T11:40:00,0.405,1
1879,2022-08-19T11:50:00,0.242,1
1880,2022-08-19T12:00:00,0.347,1
1881,2022-08-19T12:10:00,1.052,1
1882,2022-08-19T12:20:00,0.512,1
1883,2022-08-19T12:30:00,1.213,1
1884,2022-08-19T12:40:00,0.627,1
1885,2022-08-19T12:50:00,0.525,1
1886,2022-08-19T13:00:00,0.143,1
1887,2022-08-19T13:10:00,0.25,1
1888,2022-08-19T13:20:00,0.187,1
1889,2022-08-19T13:30:00,0.033,1
1890,2022-08-19T13:40:00,0.081,1
1891,2022-08-19T13:50:00,0.031,1
1892,2022-08-19T14:30:00,0.097,1
1893,2022-08-20T11:20:00,0.051,1
1894,2022-08-20T11:30:00,0.117,1
1895,2022-08-20T11:50:00,0.058,1
1896,2022-08-20T12:00:00,0.121,1
1897,2022-08-20T15:40:00,0.08,1
1898,2022-08-20T15:50:00,0.118,1
1899,2022-08-20T16:00:00,0.225,1
1900,2022-08-20T17:00:00,0.473,1
1901,2022-08-26T20:00:00,0.124,1
1902,2022-08-26T20:30:00,0.231,1
1903,2022-08-26T20:40:00,0.132,1
1904,2022-08-26T20:50:00,0.396,1
1905,2022-08-26T21:00:00,0.268,1
1906,2022-08-26T21:10:00,0.142,1
1907,2022-08-26T21:20:00,0.188,1
1908,2022-08-26T21:30:00,0.023,1
1909,2022-08-26T23:00:00,3.942,1
1910,2022-08-26T23:10:00,4.955,1
1911,2022-08-26T23:20:00,1.452,1
1912,2022-08-26T23:30:00,0.492,1
1913,2022-08-26T23:40:00,0.347,1
1914,2022-08-26T23:50:00,0.063,1
1915,2022-08-27T00:00:00,0.083,1
1916,2022-08-27T00:10:00,0.536,1
1917,2022-08-27T00:20:00,0.536,1
1918,2022-08-27T00:30:00,0.203,1
1919,2022-08-27T00:40:00,0.043,1
1920,2022-08-27T00:50:00,0.065,1
1921,2022-08-27T01:00:00,0.024,1
1922,2022-08-27T01:30:00,0.032,1
1923,2022-08-27T02:10:00,0.032,1
1924,2022-08-27T06:20:00,0.03,1
1925,2022-08-27T06:30:00,0.031,1
1926,2022-08-27T06:40:00,0.021,1
1927,2022-08-27T07:00:00,0.032,1
1928,2022-08-27T09:10:00,0.203,1
1929,2022-08-27T09:20:00,0.027,1
1930,2022-08-29T08:00:00,0.088,1
1931,2022-08-31T05:00:00,0.031,1
1932,2022-08-31T05:20:00,0.031,1
1933,2022-08-31T05:30:00,0.025,1
1934,2022-08-31T05:40:00,0.115,1
1935,2022-08-31T05:50:00,0.284,1
1936,2022-08-31T06:00:00,0.447,1
1937,2022-08-31T06:10:00,0.11,1
1938,2022-08-31T06:20:00,0.379,1
1939,2022-08-31T06:30:00,0.547,1
1940,2022-08-31T06:40:00,0.64,1
1941,2022-08-31T06:50:00,0.237,1
1942,2022-08-31T07:00:00,0.05,1
1943,2022-08-31T07:10:00,0.068,1
1944,2022-08-31T07:50:00,0.442,1
1945,2022-08-31T08:00:00,0.326,1
1946,2022-08-31T08:10:00,0.123,1
1947,2022-08-31T08:20:00,0.243,1
1948,2022-08-31T08:30:00,0.105,1
1949,2022-08-31T08:40:00,0.035,1
1950,2022-08-31T10:30:00,0.209,1
1951,2022-08-31T10:40:00,0.163,1
1952,2022-08-31T10:50:00,0.327,1
1953,2022-08-31T11:00:00,0.178,1
1954,2022-08-31T11:10:00,0.17,1
1955,2022-08-31T11:20:00,0.035,1
1956,2022-09-03T02:00:00,0.976,1
1957,2022-09-03T02:10:00,0.483,1
1958,2022-09-03T02:20:00,0.321,1
1959,2022-09-03T02:30:00,0.112,1
1960,2022-09-03T02:40:00,0.213,1
1961,2022-09-03T02:50:00,0.138,1
1962,2022-09-03T03:00:00,0.028,1
1963,2022-09-03T03:40:00,0.029,1
1964,2022-09-03T03:50:00,0.025,1
1965,2022-09-03T06:10:00,0.092,1
1966,2022-09-03T06:20:00,0.059,1
1967,2022-09-03T06:30:00,0.06,1
1968,2022-09-03T06:40:00,0.09,1
1969,2022-09-03T06:50:00,0.026,1
1970,2022-09-03T07:00:00,0.032,1
1971,2022-09-03T07:10:00,0.057,1
1972,2022-09-03T07:20:00,0.153,1
1973,2022-09-03T11:30:00,0.103,1
1974,2022-09-03T11:40:00,0.019,1
1975,2022-09-03T12:10:00,0.242,1
1976,2022-09-03T12:20:00,0.021,1
1977,2022-09-03T12:40:00,0.114,1
1978,2022-09-03T12:50:00,0.065,1
1979,2022-09-06T09:30:00,0.128,1
1980,2022-09-06T09:40:00,0.179,1
1981,2022-09-06T09:50:00,0.368,1
1982,2022-09-06T10:00:00,0.136,1
1983,2022-09-06T10:10:00,0.025,1
1984,2022-09-06T13:30:00,0.242,1
1985,2022-09-06T13:40:00,0.17,1
1986,2022-09-06T13:50:00,0.3,1
1987,2022-09-06T14:00:00,0.295,1
1988,2022-09-06T14:10:00,0.357,1
1989,2022-09-06T14:20:00,0.03,1
1990,2022-09-06T22:50:00,0.309,1
1991,2022-09-07T18:40:00,0.19,1
1992,2022-09-07T18:50:00,4.551,1
1993,2022-09-07T19:00:00,0.984,1
1994,2022-09-07T19:10:00,0.406,1
1995,2022-09-07T19:20:00,0.379,1
1996,2022-09-07T19:30:00,0.994,1
1997,2022-09-07T19:40:00,0.691,1
1998,2022-09-07T19:50:00,0.463,1
1999,2022-09-07T20:00:00,0.287,1
2000,2022-09-07T20:10:00,0.071,1
2001,2022-09-07T21:20:00,0.086,1
2002,2022-09-07T22:50:00,0.225,1
2003,2022-09-07T23:00:00,0.718,1
2004,2022-09-07T23:10:00,0.656,1
2005,2022-09-07T23:20:00,0.594,1
2006,2022-09-07T23:30:00,0.496,1
2007,2022-09-07T23:40:00,0.577,1
2008,2022-09-07T23:50:00,0.817,1
2009,2022-09-08T00:00:00,0.491,1
2010,2022-09-08T00:10:00,0.058,1
2011,2022-09-08T00:30:00,0.108,1
2012,2022-09-08T00:40:00,0.041,1
2013,2022-09-08T01:50:00,0.138,1
2014,2022-09-08T02:00:00,0.384,1
2015,2022-09-08T02:10:00,0.635,1
2016,2022-09-08T02:20:00,0.214,1
2017,2022-09-08T02:30:00,0.079,1
2018,2022-09-08T02:40:00,0.058,1
2019,2022-09-08T02:50:00,0.214,1
2020,2022-09-08T03:00:00,0.256,1
2021,2022-09-08T03:10:00,0.185,1
2022,2022-09-08T03:20:00,0.156,1
2023,2022-09-08T03:30:00,0.243,1
2024,2022-09-08T03:40:00,0.265,1
2025,2022-09-08T03:50:00,0.42,1
2026,2022-09-08T04:00:00,0.449,1
2027,2022-09-08T04:10:00,0.476,1
2028,2022-09-08T04:20:00,0.347,1
2029,2022-09-08T04:30:00,0.317,1
2030,2022-09-08T04:40:00,0.366,1
2031,2022-09-08T04:50:00,0.447,1
2032,2022-09-08T05:00:00,0.517,1
2033,2022-09-08T05:10:00,0.473,1
2034,2022-09-08T05:20:00,0.318,1
2035,2022-09-08T05:30:00,0.273,1
2036,2022-09-08T05:40:00,0.095,1
2037,2022-09-08T05:50:00,0.073,1
2038,2022-09-08T06:00:00,0.074,1
2039,2022-09-08T06:20:00,0.055,1
2040,2022-09-09T05:20:00,0.118,1
2041,2022-09-09T05:30:00,0.132,1
2042,2022-09-09T05:40:00,0.026,1
2043,2022-09-09T05:50:00,0.08,1
2044,2022-09-09T06:00:00,0.389,1
2045,2022-09-09T06:10:00,0.021,1
2046,2022-09-09T06:20:00,0.033,1
2047,2022-09-09T06:30:00,0.402,1
2048,2022-09-09T06:40:00,0.022,1
2049,2022-09-09T06:50:00,0.089,1
2050,2022-09-09T07:00:00,0.031,1
2051,2022-09-09T07:10:00,0.022,1
2052,2022-09-10T03:10:00,0.314,1
2053,2022-09-10T03:20:00,0.135,1
2054,2022-09-10T03:30:00,0.026,1
2055,2022-09-10T04:00:00,0.039,1
2056,2022-09-10T06:00:00,0.056,1
2057,2022-09-10T06:10:00,0.023,1
2058,2022-09-10T06:30:00,0.065,1
2059,2022-09-10T06:40:00,0.027,1
2060,2022-09-10T12:00:00,0.101,1
2061,2022-09-10T12:10:00,0.143,1
2062,2022-09-10T12:20:00,0.241,1
2063,2022-09-10T22:10:00,0.033,1
2064,2022-09-10T23:50:00,0.052,1
2065,2022-09-13T22:30:00,0.032,1
2066,2022-09-14T14:10:00,0.066,1
2067,2022-09-14T14:20:00,0.045,1
2068,2022-09-14T20:20:00,0.688,1
2069,2022-09-14T20:30:00,1.323,1
2070,2022-09-14T20:40:00,0.021,1
2071,2022-09-14T21:00:00,1.069,1
2072,2022-09-14T21:40:00,0.078,1
2073,2022-09-14T21:50:00,0.027,1
2074,2022-09-15T01:10:00,0.102,1
2075,2022-09-15T01:20:00,0.099,1
2076,2022-09-15T01:30:00,0.091,1
2077,2022-09-15T01:40:00,0.038,1
2078,2022-09-15T01:50:00,0.022,1
2079,2022-09-15T02:00:00,0.04,1
2080,2022-09-15T02:20:00,0.056,1
2081,2022-09-15T02:30:00,0.021,1
2082,2022-09-15T08:50:00,0.037,1
2083,2022-09-15T09:00:00,0.155,1
2084,2022-09-15T09:10:00,0.026,1
2085,2022-09-15T09:20:00,0.065,1
2086,2022-09-15T09:30:00,0.031,1
2087,2022-09-15T09:40:00,0.06,1
2088,2022-09-15T10:40:00,0.054,1
2089,2022-09-15T10:50:00,0.869,1
2090,2022-09-15T11:00:00,0.048,1
2091,2022-09-15T11:10:00,0.037,1
2092,2022-09-15T11:30:00,0.109,1
2093,2022-09-15T11:40:00,0.369,1
2094,2022-09-15T11:50:00,0.058,1
2095,2022-09-15T12:40:00,0.146,1
2096,2022-09-15T12:50:00,0.05,1
2097,2022-09-15T13:10:00,0.085,1
2098,2022-09-15T13:20:00,0.08,1
2099,2022-09-15T13:40:00,0.431,1
2100,2022-09-15T13:50:00,0.824,1
2101,2022-09-15T14:00:00,0.465,1
2102,2022-09-15T16:40:00,0.174,1
2103,2022-09-15T16:50:00,0.402,1
2104,2022-09-15T17:00:00,0.538,1
2105,2022-09-15T17:10:00,1.469,1
